catchment,year,trap_number,date_in,date_out,daysout_number,dryleaf_g,dryother_g,organicleaf_gperm2,organicother_gperm2
99L,1996,10,1996-10-01,1996-10-21,21,79.76,19.7142,129.4219,33.2436
99L,1996,1,1996-09-07,1996-09-27,21,10.4764,1.2655,16.9994,2.134
99L,1996,2,1996-09-07,1996-09-27,21,12.8442,1.6388,20.8415,2.7635
99L,1996,3,1996-09-07,1996-09-27,21,22.8561,3.5268,37.0873,5.9472
99L,1996,4,1996-09-07,1996-09-27,21,14.2857,1.6491,23.1806,2.7808
99L,1996,5,1996-09-07,1996-09-27,21,13.2463,2.88,21.494,4.8565
99L,1996,6,1996-09-07,1996-09-27,21,15.4975,2.4927,25.1469,4.2034
99L,1996,7,1996-09-07,1996-09-27,21,18.6952,2.5999,30.3356,4.3841
99L,1996,8,1996-09-07,1996-09-27,21,10.8779,2.8795,17.6509,4.8556
99L,1996,9,1996-09-07,1996-09-27,21,9.8588,1.0202,15.9973,1.7203
99L,1996,10,1996-09-07,1996-09-27,21,9.655,3.7159,15.6666,6.266
99L,1996,1,1996-07-09,1996-07-29,21,0.5324,0.4786,0.8639,0.8071
99L,1996,2,1996-07-09,1996-07-29,21,0.1963,0.5122,0.3185,0.8637
99L,1996,3,1996-07-09,1996-07-29,21,0.512,0.519,0.8308,0.8752
99L,1996,4,1996-07-09,1996-07-29,21,0.144,0.8261,0.2337,1.393
99L,1996,5,1996-07-09,1996-07-29,21,0.3545,0.924,0.5752,1.5581
99L,1996,6,1996-07-09,1996-07-29,21,0.5,0.2813,0.8113,0.4743
99L,1996,7,1996-07-09,1996-07-29,21,0.2447,NA,0.3971,NA
99L,1996,8,1996-07-09,1996-07-29,21,0.1834,0.1816,0.2976,0.30620000000000003
99L,1996,9,1996-07-09,1996-07-29,21,0.2408,1.9367,0.3907,3.2658
99L,1996,10,1996-07-09,1996-07-29,21,0.2158,0.6926,0.3502,1.1679
99L,1996,1,1996-06-18,1996-07-08,21,0.6204,3.4334,1.0067,5.7897
99L,1996,2,1996-06-18,1996-07-08,21,0.4287,1.9851,0.6956,3.3474
99L,1996,3,1996-06-18,1996-07-08,21,0.1719,2.2568,0.2789,3.8056
99L,1996,4,1996-06-18,1996-07-08,21,0.7741,2.7825,1.2561,4.6921
99L,1996,5,1996-06-18,1996-07-08,21,0.1596,6.5286,0.259,11.009
99L,1996,6,1996-06-18,1996-07-08,21,1.0142,2.1676,1.6457,3.6552
99L,1996,7,1996-06-18,1996-07-08,21,0.6347,1.9361,1.0299,3.2648
99L,1996,8,1996-06-18,1996-07-08,21,0.3848,3.1071,0.6244,5.2394
99L,1996,9,1996-06-18,1996-07-08,21,0.5262,2.3801,0.8538,4.0135
99L,1996,10,1996-06-18,1996-07-08,21,1.8003,2.6033,2.9212,4.3899
99L,1996,1,1996-08-20,1996-09-09,21,1.208,0.7704,1.9602,1.2991
99L,1996,2,1996-08-20,1996-09-09,21,1.0313,0.8081,1.6734,1.3627
99L,1996,3,1996-08-20,1996-09-09,21,1.898,1.2759,3.0798,2.1515
99L,1996,4,1996-08-20,1996-09-09,21,3.3438,2.0274,5.4258,3.4188
99L,1996,5,1996-08-20,1996-09-09,21,3.5749,1.9639,5.8008,3.3117
99L,1996,6,1996-08-20,1996-09-09,21,2.6799,0.6591,4.3485,1.1114
99L,1996,7,1996-08-20,1996-09-09,21,3.147,0.7994,5.1065,1.348
99L,1996,8,1996-08-20,1996-09-09,21,1.1376,0.6751,1.8459,1.1384
99L,1996,9,1996-08-20,1996-09-09,21,2.4491,0.5538,3.974,0.9339
99L,1996,10,1996-08-20,1996-09-09,21,1.5211,2.2344,2.4682,3.7678
99L,1997,1,1997-09-20,1997-10-10,21,83.71,10.7908,135.8313,18.1963
99L,1997,2,1997-09-20,1997-10-10,21,79.48,0.3129,128.9675,0.5276
99L,1997,3,1997-09-20,1997-10-10,21,80.01,1.1302,129.8275,1.9058
99L,1997,4,1997-09-20,1997-10-10,21,77.14,2.8255,125.1706,4.7646
99L,1997,5,1997-09-20,1997-10-10,21,86.97,3.2255,141.1211,5.4391
99L,1997,6,1997-09-20,1997-10-10,21,90.21,5.307,146.3785,8.9491
99L,1997,7,1997-09-20,1997-10-10,21,95.31,0.2411,154.654,0.4066
99L,1997,8,1997-09-20,1997-10-10,21,105.05,0.1416,170.4585,0.2388
99L,1997,9,1997-09-20,1997-10-10,21,100.86,1.2095,163.6596,2.0395
99L,1997,10,1997-09-20,1997-10-10,21,89.66,0.4696,145.486,0.7919
99L,1997,1,1997-06-27,1997-07-17,21,0.6661,1.2454,1.0808,2.1001
99L,1997,2,1997-06-27,1997-07-17,21,0.4276,0.7601,0.6938,1.2817
99L,1997,3,1997-06-27,1997-07-17,21,0.1241,0.4498,0.2014,0.7585
99L,1997,4,1997-06-27,1997-07-17,21,0.1481,0.4563,0.2403,0.7694
99L,1997,5,1997-06-27,1997-07-17,21,0.3997,0.7675,0.6486,1.2942
99L,1997,6,1997-06-27,1997-07-17,21,0.3842,0.9011,0.6234,1.5195
99L,1997,7,1997-06-27,1997-07-17,21,0.3764,0.476,0.6108,0.8027
99L,1997,8,1997-06-27,1997-07-17,21,0.0429,0.3983,0.0696,0.6716
99L,1997,9,1997-06-27,1997-07-17,21,0.2833,0.7575,0.4597,1.2774
99L,1997,10,1997-06-27,1997-07-17,21,0.2186,1.6653,0.3547,2.8082
99L,1997,1,1997-08-30,1997-09-19,21,15.07,0.385,24.4532,0.6492
99L,1997,2,1997-08-30,1997-09-19,21,18.54,0.0383,30.0838,0.0646
99L,1997,3,1997-08-30,1997-09-19,21,22.6,0.9906,36.6717,1.6704
99L,1997,4,1997-08-30,1997-09-19,21,17.26,9.8453,28.0068,16.6019
99L,1997,5,1997-08-30,1997-09-19,21,18.47,1.8468,29.9702,3.1142
99L,1997,6,1997-08-30,1997-09-19,21,16.39,0.4852,26.5951,0.8182
99L,1997,7,1997-08-30,1997-09-19,21,13.63,0.1398,22.1166,0.2357
99L,1997,8,1997-08-30,1997-09-19,21,6.27,0.0168,10.174,0.0283
99L,1997,9,1997-08-30,1997-09-19,21,7.94,0.3368,12.8838,0.5679
99L,1997,10,1997-08-30,1997-09-19,21,5.8,0.5779,9.4113,0.9745
99L,1997,1,1997-06-06,1997-06-26,21,0.2689,3.0619,0.4363,5.1632
99L,1997,2,1997-06-06,1997-06-26,21,0.3726,1.7637,0.6046,2.9741
99L,1997,3,1997-06-06,1997-06-26,21,0.1728,1.9336,0.2804,3.2606
99L,1997,4,1997-06-06,1997-06-26,21,0.0593,2.5806,0.0962,4.3516
99L,1997,5,1997-06-06,1997-06-26,21,0.1871,2.384,0.3036,4.0201
99L,1997,6,1997-06-06,1997-06-26,21,0.7689,6.5837,1.2476,11.1019
99L,1997,7,1997-06-06,1997-06-26,21,0.1743,2.2928,0.2828,3.8663
99L,1997,8,1997-06-06,1997-06-26,21,0.2361,1.4618,0.3831,2.465
99L,1997,9,1997-06-06,1997-06-26,21,0.0248,1.5046,0.0402,2.5372
99L,1997,10,1997-06-06,1997-06-26,21,0.1615,1.4308,0.2621,2.4127
99L,1997,1,1997-08-09,1997-08-29,21,0.4195,1.5274,0.6807,2.5756
99L,1997,2,1997-08-09,1997-08-29,21,0.5189,0.8195,0.842,1.3819
99L,1997,3,1997-08-09,1997-08-29,21,0.8352,1.8803,1.3552,3.1707
99L,1997,4,1997-08-09,1997-08-29,21,0.8326,0.8988,1.351,1.5156
99L,1997,5,1997-08-09,1997-08-29,21,0.378,3.5937,0.6134,6.06
99L,1997,6,1997-08-09,1997-08-29,21,0.1431,1.1948,0.2322,2.0148
99L,1997,7,1997-08-09,1997-08-29,21,0.4074,0.3675,0.6611,0.6197
99L,1997,8,1997-08-09,1997-08-29,21,1.3059,0.4837,2.119,0.8157
99L,1997,9,1997-08-09,1997-08-29,21,0.8739,0.9093,1.418,1.5333
99L,1997,10,1997-08-09,1997-08-29,21,0.5112,0.7284,0.8295,1.2283
99L,1997,1,1997-10-11,1997-10-31,21,4.51,0.0187,7.3181,0.0315
99L,1997,2,1997-10-11,1997-10-31,21,2.3077,1.4175,3.7446,2.3903
99L,1997,3,1997-10-11,1997-10-31,21,0.819,0.0146,1.3289,0.0246
99L,1997,4,1997-10-11,1997-10-31,21,0.8685,0.3282,1.4093,0.5534
99L,1997,5,1997-10-11,1997-10-31,21,0.4467,0.1565,0.7248,0.2639
99L,1997,6,1997-10-11,1997-10-31,21,0.0047,0.2058,0.0076,0.347
99L,1997,7,1997-10-11,1997-10-31,21,1.1748,0.156,1.9063,0.2631
99L,1997,8,1997-10-11,1997-10-31,21,0.3817,0.1205,0.6194,0.2032
99L,1997,9,1997-10-11,1997-10-31,21,2.6168,0.0732,4.2461,0.1234
99L,1997,10,1997-10-11,1997-10-31,21,0.2154,0.0072,0.3495,0.0121
99L,1997,1,1997-05-17,1997-06-06,21,NA,0.5456,NA,0.92
99L,1997,2,1997-05-17,1997-06-06,21,NA,4.1224,NA,6.9515
99L,1997,3,1997-05-17,1997-06-06,21,0.1573,0.6067,0.2552,1.0231
99L,1997,4,1997-05-17,1997-06-06,21,NA,0.8673,NA,1.4625
99L,1997,5,1997-05-17,1997-06-06,21,0.3798,1.2234,0.6163,2.063
99L,1997,6,1997-05-17,1997-06-06,21,0.4314,0.8675,0.7,1.4628
99L,1997,7,1997-05-17,1997-06-06,21,0.0519,0.4119,0.0842,0.6946
99L,1997,8,1997-05-17,1997-06-06,21,2.5014,0.6478,4.0589,1.0924
99L,1997,9,1997-05-17,1997-06-06,21,0.124,0.4508,0.2012,0.7602
99L,1997,10,1997-05-17,1997-06-06,21,0.1808,0.797,0.2934,1.344
99L,1997,1,1997-07-18,1997-08-07,21,0.4018,1.5942,0.652,2.6883
99L,1997,2,1997-07-18,1997-08-07,21,0.1372,0.4466,0.2226,0.7531
99L,1997,3,1997-07-18,1997-08-07,21,0.4018,0.1602,0.652,0.2701
99L,1997,4,1997-07-18,1997-08-07,21,0.0308,2.0997,0.05,3.5407
99L,1997,5,1997-07-18,1997-08-07,21,0.392,0.6887,0.6361,1.1613
99L,1997,6,1997-07-18,1997-08-07,21,0.1582,0.4157,0.2567,0.701
99L,1997,7,1997-07-18,1997-08-07,21,0.4577,0.4144,0.7427,0.6988
99L,1997,8,1997-07-18,1997-08-07,21,0.1368,0.3611,0.222,0.6089
99L,1997,9,1997-07-18,1997-08-07,21,0.1422,0.3118,0.2307,0.5258
99L,1997,10,1997-07-18,1997-08-07,21,0.2567,0.4592,0.4165,0.7743
99L,1998,1,1998-08-05,1998-08-25,21,1.0091,0.1545,1.6374,0.2605
99L,1998,2,1998-08-05,1998-08-25,21,1.1706,0.1043,1.8995,0.1759
99L,1998,3,1998-08-05,1998-08-25,21,2.5077,0.0222,4.0691,0.0374
99L,1998,4,1998-08-05,1998-08-25,21,1.5538,0.2644,2.5213,0.4459
99L,1998,5,1998-08-05,1998-08-25,21,2.0799,0.1499,3.3749,0.2528
99L,1998,6,1998-08-05,1998-08-25,21,2.6398,0.7803,4.2834,1.3158
99L,1998,7,1998-08-05,1998-08-25,21,2.105,0.138,3.4157,0.2327
99L,1998,8,1998-08-05,1998-08-25,21,1.3164,0.0954,2.136,0.1609
99L,1998,9,1998-08-05,1998-08-25,21,1.164,0.0822,1.8888,0.1386
99L,1998,10,1998-08-05,1998-08-25,21,1.2191,0.0763,1.9782,0.1287
99L,1998,1,1998-07-15,1998-08-04,21,0.7705,0.5855,1.2502,0.9873
99L,1998,2,1998-07-15,1998-08-04,21,0.4526,1.4086,0.7344,2.3753
99L,1998,3,1998-07-15,1998-08-04,21,0.7202,1.0877,1.1686,1.8342
99L,1998,4,1998-07-15,1998-08-04,21,0.4689,5.369,0.7609,9.0536
99L,1998,5,1998-07-15,1998-08-04,21,1.0656,1.0148,1.7291,1.7112
99L,1998,6,1998-07-15,1998-08-04,21,0.9986,1.7931,1.6204,3.0237
99L,1998,7,1998-07-15,1998-08-04,21,0.5359,0.8748,0.8696,1.4752
99L,1998,8,1998-07-15,1998-08-04,21,0.1728,0.43120000000000003,0.2804,0.7271
99L,1998,9,1998-07-15,1998-08-04,21,0.9026,0.5233,1.4646,0.8824
99L,1998,10,1998-07-15,1998-08-04,21,0.7572,0.4738,1.2287,0.799
99L,1998,1,1998-06-24,1998-07-14,21,0.2804,0.0813,0.455,0.1371
99L,1998,2,1998-06-24,1998-07-14,21,0.425,0.1855,0.6896,0.3128
99L,1998,3,1998-06-24,1998-07-14,21,0.4751,0.2212,0.7709,0.373
99L,1998,4,1998-06-24,1998-07-14,21,0.1482,0.0638,0.2405,0.1076
99L,1998,5,1998-06-24,1998-07-14,21,0.4194,0.5425,0.6805,0.9148
99L,1998,6,1998-06-24,1998-07-14,21,0.1279,0.387,0.2075,0.6526
99L,1998,7,1998-06-24,1998-07-14,21,0.3539,0.0135,0.5743,0.0228
99L,1998,8,1998-06-24,1998-07-14,21,0.2471,0.0844,0.401,0.1423
99L,1998,9,1998-06-24,1998-07-14,21,0.3304,0.1199,0.5361,0.2022
99L,1998,10,1998-06-24,1998-07-14,21,0.6631,0.0113,1.076,0.0191
99L,1998,1,1998-06-04,1998-06-24,21,0.7578,1.4771,1.2296,2.4908
99L,1998,2,1998-06-04,1998-06-24,21,0.5937,1.1219,0.9634,1.8918
99L,1998,3,1998-06-04,1998-06-24,21,0.8927,0.907,1.4485,1.5295
99L,1998,4,1998-06-04,1998-06-24,21,0.5581,0.4766,0.9056,0.8037
99L,1998,5,1998-06-04,1998-06-24,21,0.6715,1.2813,1.0896,2.1606
99L,1998,6,1998-06-04,1998-06-24,21,0.6452,1.0627,1.0469,1.792
99L,1998,7,1998-06-04,1998-06-24,21,1.94,2.8433,3.1479,4.7946
99L,1998,8,1998-06-04,1998-06-24,21,0.375,0.9378,0.6085,1.5814
99L,1998,9,1998-06-04,1998-06-24,21,0.5577,0.92490000000000006,0.9049,1.5596
99L,1998,10,1998-06-04,1998-06-24,21,0.4435,0.6089,0.7196,1.0268
99L,1998,1,1998-05-14,1998-06-03,21,0.1236,7.9927,0.2006,13.4779
99L,1998,2,1998-05-14,1998-06-03,21,0.3432,3.5796,0.5569,6.0362
99L,1998,3,1998-05-14,1998-06-03,21,0.3009,5.174,0.4883,8.7248
99L,1998,4,1998-05-14,1998-06-03,21,0.2222,5.3297,0.3606,8.9873
99L,1998,5,1998-05-14,1998-06-03,21,0.1872,4.2438,0.3038,7.1562
99L,1998,6,1998-05-14,1998-06-03,21,0.2726,4.5672,0.4423,7.7016
99L,1998,7,1998-05-14,1998-06-03,21,0.4293,5.1555,0.6966,8.6936
99L,1998,8,1998-05-14,1998-06-03,21,0.3239,3.8603,0.5256,6.5095
99L,1998,9,1998-05-14,1998-06-03,21,0.1906,4.7433,0.3093,7.9985
99L,1998,10,1998-05-14,1998-06-03,21,1.0158,10.6539,1.6483,17.9654
99L,1998,1,1998-10-06,1998-10-26,21,17.4574,1.2203,28.3271,2.0578
99L,1998,2,1998-10-06,1998-10-26,21,15.5099,1.504,25.167,2.5362
99L,1998,3,1998-10-06,1998-10-26,21,5.7199,1.002,9.2813,1.6896
99L,1998,4,1998-10-06,1998-10-26,21,13.15,1.9305,21.3377,3.2554
99L,1998,5,1998-10-06,1998-10-26,21,5.491,1.743,8.9099,2.9392
99L,1998,6,1998-10-06,1998-10-26,21,10.98,1.9749,17.8166,3.3302
99L,1998,7,1998-10-06,1998-10-26,21,8.2224,0.7582,13.342,1.2785
99L,1998,8,1998-10-06,1998-10-26,21,18.41,2.562,29.8728,4.3202
99L,1998,9,1998-10-06,1998-10-26,21,12.06,2.0788,19.5691,3.5054
99L,1998,10,1998-10-06,1998-10-26,21,12.8346,2.4543,20.826,4.1386
99L,1998,1,1998-09-16,1998-10-06,21,70.1,6.17,113.7472,10.4043
99L,1998,2,1998-09-16,1998-10-06,21,77.89,6.9381,126.3875,11.6995
99L,1998,3,1998-09-16,1998-10-06,21,93.22,7.8847,151.2626,13.2958
99L,1998,4,1998-09-16,1998-10-06,21,63.65,8.0814,103.2811,13.6275
99L,1998,5,1998-09-16,1998-10-06,21,66.82,6.6393,108.4249,11.1957
99L,1998,6,1998-09-16,1998-10-06,21,71.61,8.6978,116.1974,14.6669
99L,1998,7,1998-09-16,1998-10-06,21,82.42,8.6225,133.7381,14.5399
99L,1998,8,1998-09-16,1998-10-06,21,64.61,9.5555,104.8389,16.1132
99L,1998,9,1998-09-16,1998-10-06,21,91.945,28.4357,149.1938,47.9504
99L,1998,10,1998-09-16,1998-10-06,21,78.04,10.6306,126.6309,17.9261
99L,1998,1,1998-08-25,1998-09-14,21,6.7787,2.0605,10.9994,3.4746
99L,1998,2,1998-08-25,1998-09-14,21,4.0474,0.3242,6.5675,0.5467
99L,1998,3,1998-08-25,1998-09-14,21,8.47,0.7152,13.7438,1.206
99L,1998,4,1998-08-25,1998-09-14,21,6.4412,0.676,10.4518,1.1399
99L,1998,5,1998-08-25,1998-09-14,21,9.0976,0.3119,14.7621,0.5259
99L,1998,6,1998-08-25,1998-09-14,21,21.9412,9.037,35.6027,15.2389
99L,1998,7,1998-08-25,1998-09-14,21,20.8506,0.2547,33.833,0.4295
99L,1998,8,1998-08-25,1998-09-14,21,5.9455,4.125,9.6474,6.9559
99L,1998,9,1998-08-25,1998-09-14,21,8.4125,0.3281,13.6505,0.5533
99L,1998,10,1998-08-25,1998-09-14,21,3.7609,0.3613,6.1026,0.6093
99L,1999,1,1999-10-05,1999-10-25,21,22.19,0.59,36.01,1
99L,1999,2,1999-10-05,1999-10-25,21,17.77,1.05,28.83,1.77
99L,1999,3,1999-10-05,1999-10-25,21,7.46,0.36,12.1,0.61
99L,1999,4,1999-10-05,1999-10-25,21,8.58,3.3,13.92,5.57
99L,1999,5,1999-10-05,1999-10-25,21,10.64,1.07,17.26,1.81
99L,1999,6,1999-10-05,1999-10-25,21,7.75,4.6,12.58,7.75
99L,1999,7,1999-10-05,1999-10-25,21,15.51,1.63,25.17,2.76
99L,1999,8,1999-10-05,1999-10-25,21,10.47,2.86,16.99,4.81
99L,1999,9,1999-10-05,1999-10-25,21,7.22,2.44,11.72,4.12
99L,1999,10,1999-10-05,1999-10-25,21,26.84,1.41,43.55,2.38
99L,1999,1,1999-07-31,1999-08-20,21,0.15,0.12,0.25,0.21
99L,1999,2,1999-07-31,1999-08-20,21,1.23,0.22,1.99,0.37
99L,1999,3,1999-07-31,1999-08-20,21,0.13,4.51,0.21,7.6
99L,1999,4,1999-07-31,1999-08-20,21,0.19,1.74,0.31,2.94
99L,1999,5,1999-07-31,1999-08-20,21,0.22,2.07,0.36,3.48
99L,1999,6,1999-07-31,1999-08-20,21,0.16,1.67,0.25,2.82
99L,1999,7,1999-07-31,1999-08-20,21,0.18,2.02,0.29,3.4
99L,1999,8,1999-07-31,1999-08-20,21,0.24,3.22,0.4,5.42
99L,1999,9,1999-07-31,1999-08-20,21,0.28,1.03,0.46,1.74
99L,1999,10,1999-07-31,1999-08-20,21,0.12,0.52,0.2,0.88
99L,1999,1,1999-07-14,1999-08-03,21,0.63,0.47,1.02,0.8
99L,1999,2,1999-07-14,1999-08-03,21,0.25,0.4,0.41,0.67
99L,1999,3,1999-07-14,1999-08-03,21,0.21,0.24,0.34,0.41
99L,1999,4,1999-07-14,1999-08-03,21,0.73,0.75,1.18,1.26
99L,1999,5,1999-07-14,1999-08-03,21,0.24,0.6,0.4,1.01
99L,1999,6,1999-07-14,1999-08-03,21,0.44,0.62,0.71,1.05
99L,1999,7,1999-07-14,1999-08-03,21,0.3,1.16,0.49,1.96
99L,1999,8,1999-07-14,1999-08-03,21,0.67,0.26,1.09,0.44
99L,1999,9,1999-07-14,1999-08-03,21,0.39,0.38,0.64,0.65
99L,1999,10,1999-07-14,1999-08-03,21,0.71,0.24,1.15,0.41
99L,1999,1,1999-06-22,1999-07-12,21,0.13,2.18,0.21,3.68
99L,1999,2,1999-06-22,1999-07-12,21,0.42,1.03,0.68,1.74
99L,1999,3,1999-06-22,1999-07-12,21,0.29,39.19,0.47,66.08
99L,1999,4,1999-06-22,1999-07-12,21,0.54,2.47,0.87,4.17
99L,1999,5,1999-06-22,1999-07-12,21,0.16,1.05,0.26,1.77
99L,1999,6,1999-06-22,1999-07-12,21,0.11,3.95,0.18,6.66
99L,1999,7,1999-06-22,1999-07-12,21,0.05,2.69,0.09,4.54
99L,1999,8,1999-06-22,1999-07-12,21,0.05,0.88,0.08,1.48
99L,1999,9,1999-06-22,1999-07-12,21,0.42,0.92,0.68,1.55
99L,1999,10,1999-06-22,1999-07-12,21,0.61,0.79,0.98,1.34
99L,1999,1,1999-06-01,1999-06-21,21,0.5,2.13,0.81,3.59
99L,1999,2,1999-06-01,1999-06-21,21,0.24,2.65,0.4,4.47
99L,1999,3,1999-06-01,1999-06-21,21,0.48,1.2,0.78,2.02
99L,1999,4,1999-06-01,1999-06-21,21,0.3,2.13,0.48,3.59
99L,1999,5,1999-06-01,1999-06-21,21,0.52,1.98,0.84,3.34
99L,1999,6,1999-06-01,1999-06-21,21,0.37,2.26,0.59,3.81
99L,1999,7,1999-06-01,1999-06-21,21,0.59,1.24,0.96,2.1
99L,1999,8,1999-06-01,1999-06-21,21,0.37,0.91,0.61,1.53
99L,1999,9,1999-06-01,1999-06-21,21,0.21,2.21,0.34,3.73
99L,1999,10,1999-06-01,1999-06-21,21,0.36,1,0.58,1.68
99L,1999,1,1999-05-11,1999-05-31,21,0.13,1.75,0.21,2.95
99L,1999,2,1999-05-11,1999-05-31,21,0.24,1.76,0.39,2.96
99L,1999,3,1999-05-11,1999-05-31,21,0.29,2.15,0.47,3.62
99L,1999,4,1999-05-11,1999-05-31,21,0.22,2.62,0.36,4.42
99L,1999,5,1999-05-11,1999-05-31,21,0.54,2.24,0.87,3.78
99L,1999,6,1999-05-11,1999-05-31,21,0.49,3.52,0.79,5.93
99L,1999,7,1999-05-11,1999-05-31,21,0.56,7.09,0.91,11.96
99L,1999,8,1999-05-11,1999-05-31,21,0.52,3.09,0.85,5.2
99L,1999,9,1999-05-11,1999-05-31,21,0.13,10.06,0.22,16.96
99L,1999,10,1999-05-11,1999-05-31,21,0.56,2.41,0.91,4.06
99L,1999,1,1999-10-26,1999-11-15,21,3.44,0.06,5.58,0.11
99L,1999,2,1999-10-26,1999-11-15,21,9.18,0.08,14.9,0.14
99L,1999,3,1999-10-26,1999-11-15,21,4.76,0.1,7.72,0.17
99L,1999,4,1999-10-26,1999-11-15,21,1.4,0.09,2.27,0.15
99L,1999,5,1999-10-26,1999-11-15,21,3.75,1.98,6.08,3.34
99L,1999,6,1999-10-26,1999-11-15,21,4.76,0.21,7.72,0.35
99L,1999,7,1999-10-26,1999-11-15,21,0.43,0.12,0.7,0.2
99L,1999,8,1999-10-26,1999-11-15,21,11.87,0.12,19.26,0.2
99L,1999,9,1999-10-26,1999-11-15,21,1.34,0.81,2.17,1.36
99L,1999,10,1999-10-26,1999-11-15,21,49.53,0.03,80.37,0.06
99L,1999,1,1999-09-14,1999-10-04,21,86.3,0.74,140.03,1.25
99L,1999,2,1999-09-14,1999-10-04,21,83.32,1.48,135.2,2.5
99L,1999,3,1999-09-14,1999-10-04,21,85.24,8.2,138.31,13.82
99L,1999,4,1999-09-14,1999-10-04,21,79.55,1.38,129.08,2.32
99L,1999,5,1999-09-14,1999-10-04,21,84.2,4.78,136.63,8.06
99L,1999,6,1999-09-14,1999-10-04,21,86.97,2.81,141.12,4.75
99L,1999,7,1999-09-14,1999-10-04,21,88.26,6.86,143.21,11.57
99L,1999,8,1999-09-14,1999-10-04,21,82.24,5.58,133.45,9.4
99L,1999,9,1999-09-14,1999-10-04,21,91.07,2.26,147.77,3.81
99L,1999,10,1999-09-14,1999-10-04,21,78.9,5.03,128.03,8.48
99L,1999,1,1999-08-24,1999-09-13,21,6.68,0.33,10.84,0.56
99L,1999,2,1999-08-24,1999-09-13,21,6.36,0.43,10.32,0.73
99L,1999,3,1999-08-24,1999-09-13,21,9.89,1.08,16.05,1.82
99L,1999,4,1999-08-24,1999-09-13,21,7.58,0.08,12.3,0.13
99L,1999,5,1999-08-24,1999-09-13,21,8.7,0.29,14.12,0.5
99L,1999,6,1999-08-24,1999-09-13,21,12.69,0.49,20.59,0.83
99L,1999,7,1999-08-24,1999-09-13,21,15,0.98,24.34,1.65
99L,1999,8,1999-08-24,1999-09-13,21,4.36,0.05,7.07,0.09
99L,1999,9,1999-08-24,1999-09-13,21,7.87,1.73,12.77,2.91
99L,1999,10,1999-08-24,1999-09-13,21,3.45,0.05,5.6,0.09
99L,2000,1,2000-07-29,2000-08-18,21,1,0.98,1.62,1.65
99L,2000,2,2000-07-29,2000-08-18,21,0.48,0.19,0.78,0.32
99L,2000,3,2000-07-29,2000-08-18,21,1.25,0.03,2.03,0.05
99L,2000,4,2000-07-29,2000-08-18,21,0.36,0.06,0.58,0.1
99L,2000,5,2000-07-29,2000-08-18,21,0.64,2.24,1.04,3.78
99L,2000,6,2000-07-29,2000-08-18,21,0.24,0.1,0.39,0.17
99L,2000,7,2000-07-29,2000-08-18,21,1.58,NA,2.56,NA
99L,2000,8,2000-07-29,2000-08-18,21,0.1,0.33,0.16,0.56
99L,2000,9,2000-07-29,2000-08-18,21,0.73,0.02,1.18,0.03
99L,2000,10,2000-07-29,2000-08-18,21,0.04,0.06,0.06,0.1
99L,2000,1,2000-07-11,2000-07-31,21,3.57,1.42,5.79,2.39
99L,2000,2,2000-07-11,2000-07-31,21,0.1,1.42,0.16,2.39
99L,2000,3,2000-07-11,2000-07-31,21,0.46,2.04,0.75,3.44
99L,2000,4,2000-07-11,2000-07-31,21,NA,NA,NA,NA
99L,2000,5,2000-07-11,2000-07-31,21,NA,NA,NA,NA
99L,2000,6,2000-07-11,2000-07-31,21,0.47,0.17,0.76,0.29
99L,2000,7,2000-07-11,2000-07-31,21,0.24,0.22,0.39,0.37
99L,2000,8,2000-07-11,2000-07-31,21,0.88,0.15,1.43,0.25
99L,2000,9,2000-07-11,2000-07-31,21,0.28,0.36,0.45,0.61
99L,2000,10,2000-07-11,2000-07-31,21,0.53,0.15,0.86,0.25
99L,2000,1,2000-06-26,2000-07-16,21,0.07,0.57,0.11,0.96
99L,2000,2,2000-06-26,2000-07-16,21,0.61,0.45,0.99,0.76
99L,2000,3,2000-06-26,2000-07-16,21,0.28,6.26,0.45,10.56
99L,2000,4,2000-06-26,2000-07-16,21,0.35,0.75,0.57,1.26
99L,2000,5,2000-06-26,2000-07-16,21,2.42,3.68,3.93,6.21
99L,2000,6,2000-06-26,2000-07-16,21,0.21,0.08,0.34,0.13
99L,2000,7,2000-06-26,2000-07-16,21,0.96,0.19,1.56,0.32
99L,2000,8,2000-06-26,2000-07-16,21,0.12,0.1,0.19,0.17
99L,2000,9,2000-06-26,2000-07-16,21,0.36,0.05,0.58,0.08
99L,2000,10,2000-06-26,2000-07-16,21,0.26,0.05,0.42,0.08
99L,2000,1,2000-05-30,2000-06-19,21,0.65,20.88,1.05,35.21
99L,2000,2,2000-05-30,2000-06-19,21,0.47,5.21,0.76,8.79
99L,2000,3,2000-05-30,2000-06-19,21,1.07,2.86,1.74,4.82
99L,2000,4,2000-05-30,2000-06-19,21,0.36,5.82,0.58,9.81
99L,2000,5,2000-05-30,2000-06-19,21,0.48,3.53,0.78,5.95
99L,2000,6,2000-05-30,2000-06-19,21,0.42,3.14,0.68,5.29
99L,2000,7,2000-05-30,2000-06-19,21,0.74,2.79,1.2,4.7
99L,2000,8,2000-05-30,2000-06-19,21,1.27,1.85,2.06,3.12
99L,2000,9,2000-05-30,2000-06-19,21,0.95,4.49,1.54,7.57
99L,2000,10,2000-05-30,2000-06-19,21,1.07,3.2,1.74,5.4
