"year","species","treatment","replicate","abundance"
1998,"Cheumatopsyche","high",7,0
1998,"Cheumatopsyche","high",8,0
1998,"Cheumatopsyche","high",9,0
1998,"Cheumatopsyche","high",10,0
1998,"Chironomidae","control",1,94
1998,"Chironomidae","control",2,36
1998,"Chironomidae","control",3,29
1998,"Chironomidae","control",4,228
1998,"Chironomidae","control",5,80
1998,"Chironomidae","control",6,156
1998,"Chironomidae","control",7,175
1998,"Chironomidae","control",8,159
1998,"Chironomidae","control",9,50
1998,"Chironomidae","control",10,179
1998,"Chironomidae","high",1,113
1998,"Chironomidae","high",2,235
1998,"Chironomidae","high",3,85
1998,"Chironomidae","high",4,626
1998,"Chironomidae","high",5,220
1998,"Chironomidae","high",6,584
1998,"Chironomidae","high",7,59
1998,"Chironomidae","high",8,441
1998,"Chironomidae","high",9,206
1998,"Chironomidae","high",10,66
1998,"Chironomidae","low",1,30
1998,"Chironomidae","low",2,16
1998,"Chironomidae","low",3,20
1998,"Chironomidae","low",4,36
1998,"Chironomidae","low",5,57
1998,"Chironomidae","low",6,75
1998,"Chironomidae","low",7,59
1998,"Chironomidae","low",8,59
1998,"Chironomidae","low",9,67
1998,"Chironomidae","low",10,35
1998,"Chironomidae","medium",1,77
1998,"Chironomidae","medium",2,405
1998,"Chironomidae","medium",3,117
1998,"Chironomidae","medium",4,265
1998,"Chironomidae","medium",5,507
1998,"Chironomidae","medium",6,158
1998,"Chironomidae","medium",7,168
1998,"Chironomidae","medium",8,156
1998,"Chironomidae","medium",9,177
1998,"Chironomidae","medium",10,174
1998,"Chloroperlidae","control",1,20
1998,"Chloroperlidae","control",2,8
1998,"Chloroperlidae","control",3,6
1998,"Chloroperlidae","control",4,7
1998,"Chloroperlidae","control",5,14
1998,"Chloroperlidae","control",6,7
1998,"Chloroperlidae","control",7,11
1998,"Chloroperlidae","control",8,9
1998,"Chloroperlidae","control",9,14
1998,"Chloroperlidae","control",10,8
1998,"Chloroperlidae","high",1,4
1998,"Chloroperlidae","high",2,15
1998,"Chloroperlidae","high",3,4
1998,"Chloroperlidae","high",4,40
1998,"Chloroperlidae","high",5,18
1998,"Chloroperlidae","high",6,87
1998,"Chloroperlidae","high",7,17
1998,"Chloroperlidae","high",8,42
1998,"Chloroperlidae","high",9,22
1998,"Chloroperlidae","high",10,25
1998,"Chloroperlidae","low",1,10
1998,"Chloroperlidae","low",2,8
1998,"Chloroperlidae","low",3,2
1998,"Chloroperlidae","low",4,1
1998,"Chloroperlidae","low",5,1
1998,"Chloroperlidae","low",6,1
1998,"Chloroperlidae","low",7,2
1998,"Chloroperlidae","low",8,1
1998,"Chloroperlidae","low",9,2
1998,"Chloroperlidae","low",10,9
1998,"Chloroperlidae","medium",1,2
1998,"Chloroperlidae","medium",2,32
1998,"Chloroperlidae","medium",3,6
1998,"Chloroperlidae","medium",4,36
1998,"Chloroperlidae","medium",5,25
1998,"Chloroperlidae","medium",6,7
1998,"Chloroperlidae","medium",7,33
1998,"Chloroperlidae","medium",8,22
1998,"Chloroperlidae","medium",9,15
1998,"Chloroperlidae","medium",10,26
1998,"Chloroperlinae","control",1,14
1998,"Chloroperlinae","control",2,8
1998,"Chloroperlinae","control",3,2
1998,"Chloroperlinae","control",4,1
1998,"Chloroperlinae","control",5,8
1998,"Chloroperlinae","control",6,8
1998,"Chloroperlinae","control",7,8
1998,"Chloroperlinae","control",8,3
1998,"Chloroperlinae","control",9,3
1998,"Chloroperlinae","control",10,0
1998,"Chloroperlinae","high",1,1
1998,"Chloroperlinae","high",2,6
1998,"Chloroperlinae","high",3,6
1998,"Chloroperlinae","high",4,4
1998,"Chloroperlinae","high",5,1
1998,"Chloroperlinae","high",6,7
1998,"Chloroperlinae","high",7,4
1998,"Chloroperlinae","high",8,7
1998,"Chloroperlinae","high",9,0
1998,"Chloroperlinae","high",10,0
1998,"Chloroperlinae","low",1,1
1998,"Chloroperlinae","low",2,1
1998,"Chloroperlinae","low",3,10
1998,"Chloroperlinae","low",4,15
1998,"Chloroperlinae","low",5,3
1998,"Chloroperlinae","low",6,5
1998,"Chloroperlinae","low",7,2
1998,"Chloroperlinae","low",8,5
1998,"Chloroperlinae","low",9,2
1998,"Chloroperlinae","low",10,4
1998,"Chloroperlinae","medium",1,2
1998,"Chloroperlinae","medium",2,15
1998,"Chloroperlinae","medium",3,3
1998,"Chloroperlinae","medium",4,7
1998,"Chloroperlinae","medium",5,4
1998,"Chloroperlinae","medium",6,6
1998,"Chloroperlinae","medium",7,10
1998,"Chloroperlinae","medium",8,11
1998,"Chloroperlinae","medium",9,6
1998,"Chloroperlinae","medium",10,12
1998,"Dicranota","control",1,5
1998,"Dicranota","control",2,0
1998,"Dicranota","control",3,3
1998,"Dicranota","control",4,8
1998,"Dicranota","control",5,5
1998,"Dicranota","control",6,11
1998,"Dicranota","control",7,4
1998,"Dicranota","control",8,8
1998,"Dicranota","control",9,0
1998,"Dicranota","control",10,6
1998,"Dicranota","high",1,5
1998,"Dicranota","high",2,13
1998,"Dicranota","high",3,7
1998,"Dicranota","high",4,21
1998,"Dicranota","high",5,8
1998,"Dicranota","high",6,32
1998,"Dicranota","high",7,2
1998,"Dicranota","high",8,66
1998,"Dicranota","high",9,9
1998,"Dicranota","high",10,12
1998,"Dicranota","low",1,3
1998,"Dicranota","low",2,2
1998,"Dicranota","low",3,2
1998,"Dicranota","low",4,4
1998,"Dicranota","low",5,8
1998,"Dicranota","low",6,3
1998,"Dicranota","low",7,2
1998,"Dicranota","low",8,1
1998,"Dicranota","low",9,2
1998,"Dicranota","low",10,5
1998,"Dicranota","medium",1,2
1998,"Dicranota","medium",2,36
1998,"Dicranota","medium",3,25
1998,"Dicranota","medium",4,5
1998,"Dicranota","medium",5,33
1998,"Dicranota","medium",6,10
1998,"Dicranota","medium",7,6
1998,"Dicranota","medium",8,6
1998,"Dicranota","medium",9,6
1998,"Dicranota","medium",10,7
1998,"Diptera","control",1,3
1998,"Diptera","control",2,1
1998,"Diptera","control",3,0
1998,"Diptera","control",4,2
1998,"Diptera","control",5,4
1998,"Diptera","control",6,0
1998,"Diptera","control",7,1
1998,"Diptera","control",8,0
1998,"Diptera","control",9,1
1998,"Diptera","control",10,0
1998,"Diptera","high",1,0
1998,"Diptera","high",2,6
1998,"Diptera","high",3,0
1998,"Diptera","high",4,0
1998,"Diptera","high",5,6
1998,"Diptera","high",6,16
1998,"Diptera","high",7,10
1998,"Diptera","high",8,0
1998,"Diptera","high",9,0
1998,"Diptera","high",10,0
1998,"Diptera","low",1,3
1998,"Diptera","low",2,5
1998,"Diptera","low",3,2
1998,"Diptera","low",4,27
1998,"Diptera","low",5,4
1998,"Diptera","low",6,11
1998,"Diptera","low",7,2
1998,"Diptera","low",8,0
1998,"Diptera","low",9,4
1998,"Diptera","low",10,10
1998,"Diptera","medium",1,3
1998,"Diptera","medium",2,10
1998,"Diptera","medium",3,9
1998,"Diptera","medium",4,16
1998,"Diptera","medium",5,13
1998,"Diptera","medium",6,1
1998,"Diptera","medium",7,10
1998,"Diptera","medium",8,7
1998,"Diptera","medium",9,7
1998,"Diptera","medium",10,4
1998,"Dixidae","control",1,0
1998,"Dixidae","control",2,5
1998,"Dixidae","control",3,3
1998,"Dixidae","control",4,0
1998,"Dixidae","control",5,1
1998,"Dixidae","control",6,0
1998,"Dixidae","control",7,4
1998,"Dixidae","control",8,2
1998,"Dixidae","control",9,0
1998,"Dixidae","control",10,1
1998,"Dixidae","high",1,0
1998,"Dixidae","high",2,0
1998,"Dixidae","high",3,1
1998,"Dixidae","high",4,2
1998,"Dixidae","high",5,0
1998,"Dixidae","high",6,1
1998,"Dixidae","high",7,2
1998,"Dixidae","high",8,2
1998,"Dixidae","high",9,3
1998,"Dixidae","high",10,0
1998,"Dolophilodes","control",1,3
1998,"Dolophilodes","control",2,0
1998,"Dolophilodes","control",3,0
1998,"Dolophilodes","control",4,6
1998,"Dolophilodes","control",5,2
1998,"Dolophilodes","control",6,4
1998,"Dolophilodes","control",7,2
1998,"Dolophilodes","control",8,0
1998,"Dolophilodes","control",9,0
1998,"Dolophilodes","control",10,1
1998,"Dolophilodes","high",1,13
1998,"Dolophilodes","high",2,9
1998,"Dolophilodes","high",3,1
1998,"Dolophilodes","high",4,22
1998,"Dolophilodes","high",5,4
1998,"Dolophilodes","high",6,19
1998,"Dolophilodes","high",7,0
1998,"Dolophilodes","high",8,59
1998,"Dolophilodes","high",9,7
1998,"Dolophilodes","high",10,0
1998,"Dolophilodes","low",1,0
1998,"Dolophilodes","low",2,0
1998,"Dolophilodes","low",3,0
1998,"Dolophilodes","low",4,0
1998,"Dolophilodes","low",5,0
1998,"Dolophilodes","low",6,0
1998,"Dolophilodes","low",7,0
1998,"Dolophilodes","low",8,0
1998,"Dolophilodes","low",9,0
1998,"Dolophilodes","low",10,0
1998,"Dolophilodes","medium",1,4
1998,"Dolophilodes","medium",2,39
1998,"Dolophilodes","medium",3,0
1998,"Dolophilodes","medium",4,2
1998,"Dolophilodes","medium",5,35
1998,"Dolophilodes","medium",6,1
1998,"Dolophilodes","medium",7,0
1998,"Dolophilodes","medium",8,0
1998,"Dolophilodes","medium",9,20
1998,"Dolophilodes","medium",10,10
1998,"Epeorus","control",1,0
1998,"Epeorus","control",2,0
1998,"Epeorus","control",3,0
1998,"Epeorus","control",4,0
1998,"Epeorus","control",5,0
1998,"Epeorus","control",6,0
1998,"Epeorus","control",7,0
1998,"Epeorus","control",8,0
1998,"Epeorus","control",9,0
1998,"Epeorus","control",10,0
1998,"Epeorus","high",1,0
1998,"Epeorus","high",2,0
1998,"Epeorus","high",3,0
1998,"Epeorus","high",4,0
1998,"Epeorus","high",5,0
1998,"Epeorus","high",6,0
1998,"Epeorus","high",7,0
1998,"Epeorus","high",8,0
1998,"Epeorus","high",9,0
1998,"Epeorus","high",10,0
1998,"Eurylophella","control",1,0
1998,"Eurylophella","control",2,0
1998,"Eurylophella","control",3,1
1998,"Eurylophella","control",4,0
1998,"Eurylophella","control",5,0
1998,"Eurylophella","control",6,0
1998,"Eurylophella","control",7,0
1998,"Eurylophella","control",8,0
1998,"Eurylophella","control",9,0
1998,"Eurylophella","control",10,0
1998,"Eurylophella","high",1,0
1998,"Eurylophella","high",2,0
1998,"Eurylophella","high",3,0
1998,"Eurylophella","high",4,0
1998,"Eurylophella","high",5,0
1998,"Eurylophella","high",6,1
1998,"Eurylophella","high",7,0
1998,"Eurylophella","high",8,0
1998,"Eurylophella","high",9,1
1998,"Eurylophella","high",10,0
1998,"Eurylophella","low",1,0
1998,"Eurylophella","low",2,0
1998,"Eurylophella","low",3,0
1998,"Eurylophella","low",4,0
1998,"Eurylophella","low",5,0
1998,"Eurylophella","low",6,0
1998,"Eurylophella","low",7,0
1998,"Eurylophella","low",8,0
1998,"Eurylophella","low",9,0
1998,"Eurylophella","low",10,0
1998,"Eurylophella","medium",1,0
1998,"Eurylophella","medium",2,0
1998,"Eurylophella","medium",3,0
1998,"Eurylophella","medium",4,0
1998,"Eurylophella","medium",5,0
1998,"Eurylophella","medium",6,1
1998,"Eurylophella","medium",7,0
1998,"Eurylophella","medium",8,1
1998,"Eurylophella","medium",9,2
1998,"Eurylophella","medium",10,0
1998,"Glossosoma","control",1,0
1998,"Glossosoma","control",2,0
1998,"Glossosoma","control",3,0
1998,"Glossosoma","control",4,0
1998,"Glossosoma","control",5,0
1998,"Glossosoma","control",6,0
1998,"Glossosoma","control",7,0
1998,"Glossosoma","control",8,0
1998,"Glossosoma","control",9,0
1998,"Glossosoma","control",10,0
1998,"Glossosoma","high",1,0
1998,"Glossosoma","high",2,0
1998,"Glossosoma","high",3,0
1998,"Glossosoma","high",4,2
1998,"Glossosoma","high",5,0
1998,"Glossosoma","high",6,1
1998,"Glossosoma","high",7,0
1998,"Glossosoma","high",8,0
1998,"Glossosoma","high",9,0
1998,"Glossosoma","high",10,0
1998,"Glossosoma","low",1,0
1998,"Glossosoma","low",2,0
1998,"Glossosoma","low",3,0
1998,"Glossosoma","low",4,0
1998,"Glossosoma","low",5,0
1998,"Glossosoma","low",6,0
1998,"Glossosoma","low",7,0
1998,"Glossosoma","low",8,0
1998,"Glossosoma","low",9,0
1998,"Glossosoma","low",10,0
1998,"Glossosoma","medium",1,0
1998,"Glossosoma","medium",2,0
1998,"Glossosoma","medium",3,0
1998,"Glossosoma","medium",4,0
1998,"Glossosoma","medium",5,0
1998,"Glossosoma","medium",6,0
1998,"Glossosoma","medium",7,0
1998,"Glossosoma","medium",8,0
1998,"Glossosoma","medium",9,0
1998,"Glossosoma","medium",10,0
1998,"Habrophlebia","high",1,0
1998,"Habrophlebia","high",2,2
1998,"Habrophlebia","high",3,0
1998,"Habrophlebia","high",4,0
1998,"Habrophlebia","high",5,0
1998,"Habrophlebia","high",6,0
1998,"Habrophlebia","high",7,0
1998,"Habrophlebia","high",8,0
1998,"Habrophlebia","high",9,0
1998,"Habrophlebia","high",10,0
1998,"Haploperla","control",1,0
1998,"Haploperla","control",2,0
1998,"Haploperla","control",3,0
1998,"Haploperla","control",4,0
1998,"Haploperla","control",5,0
1998,"Haploperla","control",6,0
1998,"Haploperla","control",7,0
1998,"Haploperla","control",8,0
1998,"Haploperla","control",9,0
1998,"Haploperla","control",10,0
1998,"Haploperla","high",1,0
1998,"Haploperla","high",2,0
1998,"Haploperla","high",3,0
1998,"Haploperla","high",4,0
1998,"Haploperla","high",5,0
1998,"Haploperla","high",6,0
1998,"Haploperla","high",7,0
1998,"Haploperla","high",8,0
1998,"Haploperla","high",9,0
1998,"Haploperla","high",10,0
1998,"Haploperla","medium",1,0
1998,"Haploperla","medium",2,0
1998,"Haploperla","medium",3,0
1998,"Haploperla","medium",4,0
1998,"Haploperla","medium",5,0
1998,"Haploperla","medium",6,0
1998,"Haploperla","medium",7,0
1998,"Haploperla","medium",8,0
1998,"Haploperla","medium",9,0
1998,"Haploperla","medium",10,0
1998,"Heptageniidae","control",1,0
1998,"Heptageniidae","control",2,0
1998,"Heptageniidae","control",3,0
1998,"Heptageniidae","control",4,0
1998,"Heptageniidae","control",5,0
1998,"Heptageniidae","control",6,0
1998,"Heptageniidae","control",7,0
1998,"Heptageniidae","control",8,0
1998,"Heptageniidae","control",9,0
1998,"Heptageniidae","control",10,0
1998,"Heptageniidae","high",1,0
1998,"Heptageniidae","high",2,0
1998,"Heptageniidae","high",3,0
1998,"Heptageniidae","high",4,0
1998,"Heptageniidae","high",5,0
1998,"Heptageniidae","high",6,0
1998,"Heptageniidae","high",7,0
1998,"Heptageniidae","high",8,0
1998,"Heptageniidae","high",9,0
1998,"Heptageniidae","high",10,0
1998,"Hesperophylax","control",1,0
1998,"Hesperophylax","control",2,0
1998,"Hesperophylax","control",3,0
1998,"Hesperophylax","control",4,0
1998,"Hesperophylax","control",5,0
1998,"Hesperophylax","control",6,0
1998,"Hesperophylax","control",7,0
1998,"Hesperophylax","control",8,0
1998,"Hesperophylax","control",9,0
1998,"Hesperophylax","control",10,0
1998,"Hesperophylax","high",1,0
1998,"Hesperophylax","high",2,0
1998,"Hesperophylax","high",3,0
1998,"Hesperophylax","high",4,0
1998,"Hesperophylax","high",5,0
1998,"Hesperophylax","high",6,0
1998,"Hesperophylax","high",7,0
1998,"Hesperophylax","high",8,1
1998,"Hesperophylax","high",9,0
1998,"Hesperophylax","high",10,0
1998,"Hesperophylax","medium",1,0
1998,"Hesperophylax","medium",2,0
1998,"Hesperophylax","medium",3,0
1998,"Hesperophylax","medium",4,1
1998,"Hesperophylax","medium",5,0
1998,"Hesperophylax","medium",6,0
1998,"Hesperophylax","medium",7,0
1998,"Hesperophylax","medium",8,0
1998,"Hesperophylax","medium",9,0
1998,"Hesperophylax","medium",10,1
1998,"Heterocloeon","control",1,2
1998,"Heterocloeon","control",2,1
1998,"Heterocloeon","control",3,0
1998,"Heterocloeon","control",4,0
1998,"Heterocloeon","control",5,0
1998,"Heterocloeon","control",6,1
1998,"Heterocloeon","control",7,0
1998,"Heterocloeon","control",8,0
1998,"Heterocloeon","control",9,0
1998,"Heterocloeon","control",10,0
1998,"Heterocloeon","high",1,2
1998,"Heterocloeon","high",2,27
1998,"Heterocloeon","high",3,0
1998,"Heterocloeon","high",4,3
1998,"Heterocloeon","high",5,6
1998,"Heterocloeon","high",6,14
1998,"Heterocloeon","high",7,6
1998,"Heterocloeon","high",8,1
1998,"Heterocloeon","high",9,0
1998,"Heterocloeon","high",10,0
1998,"Heterocloeon","low",1,0
1998,"Heterocloeon","low",2,0
1998,"Heterocloeon","low",3,0
1998,"Heterocloeon","low",4,0
1998,"Heterocloeon","low",5,0
1998,"Heterocloeon","low",6,0
1998,"Heterocloeon","low",7,0
1998,"Heterocloeon","low",8,0
1998,"Heterocloeon","low",9,0
1998,"Heterocloeon","low",10,0
1998,"Heterocloeon","medium",1,0
1998,"Heterocloeon","medium",2,2
1998,"Heterocloeon","medium",3,0
1998,"Heterocloeon","medium",4,0
1998,"Heterocloeon","medium",5,0
1998,"Heterocloeon","medium",6,0
1998,"Heterocloeon","medium",7,0
1998,"Heterocloeon","medium",8,0
1998,"Heterocloeon","medium",9,0
1998,"Heterocloeon","medium",10,0
1998,"Hexatoma","high",1,0
1998,"Hexatoma","high",2,0
1998,"Hexatoma","high",3,0
1998,"Hexatoma","high",4,2
1998,"Hexatoma","high",5,0
1998,"Hexatoma","high",6,8
1998,"Hexatoma","high",7,1
1998,"Hexatoma","high",8,5
1998,"Hexatoma","high",9,2
1998,"Hexatoma","high",10,0
1998,"Hexatoma","medium",1,0
1998,"Hexatoma","medium",2,0
1998,"Hexatoma","medium",3,0
1998,"Hexatoma","medium",4,0
1998,"Hexatoma","medium",5,0
1998,"Hexatoma","medium",6,0
1998,"Hexatoma","medium",7,0
1998,"Hexatoma","medium",8,0
1998,"Hexatoma","medium",9,0
1998,"Hexatoma","medium",10,0
1998,"Hydatophylax","control",1,0
1998,"Hydatophylax","control",2,0
1998,"Hydatophylax","control",3,0
1998,"Hydatophylax","control",4,0
1998,"Hydatophylax","control",5,0
1998,"Hydatophylax","control",6,1
1998,"Hydatophylax","control",7,1
1998,"Hydatophylax","control",8,0
1998,"Hydatophylax","control",9,0
1998,"Hydatophylax","control",10,0
1998,"Hydatophylax","low",1,3
1998,"Hydatophylax","low",2,1
1998,"Hydatophylax","low",3,0
1998,"Hydatophylax","low",4,1
1998,"Hydatophylax","low",5,0
1998,"Hydatophylax","low",6,0
1998,"Hydatophylax","low",7,0
1998,"Hydatophylax","low",8,1
1998,"Hydatophylax","low",9,0
1998,"Hydatophylax","low",10,0
1998,"Hydatophylax","medium",1,0
1998,"Hydatophylax","medium",2,0
1998,"Hydatophylax","medium",3,0
1998,"Hydatophylax","medium",4,0
1998,"Hydatophylax","medium",5,0
1998,"Hydatophylax","medium",6,0
1998,"Hydatophylax","medium",7,0
1998,"Hydatophylax","medium",8,1
1998,"Hydatophylax","medium",9,0
1998,"Hydatophylax","medium",10,0
1998,"Hydropsychidae","control",1,0
1998,"Hydropsychidae","control",2,0
1998,"Hydropsychidae","control",3,0
1998,"Hydropsychidae","control",4,0
1998,"Hydropsychidae","control",5,0
1998,"Hydropsychidae","control",6,0
1998,"Hydropsychidae","control",7,0
1998,"Hydropsychidae","control",8,0
1998,"Hydropsychidae","control",9,0
1998,"Hydropsychidae","control",10,0
1998,"Hydropsychidae","high",1,0
1998,"Hydropsychidae","high",2,1
1998,"Hydropsychidae","high",3,0
1998,"Hydropsychidae","high",4,0
1998,"Hydropsychidae","high",5,1
1998,"Hydropsychidae","high",6,1
1998,"Hydropsychidae","high",7,0
1998,"Hydropsychidae","high",8,1
1998,"Hydropsychidae","high",9,0
1998,"Hydropsychidae","high",10,0
1998,"Hydroptila","high",1,0
1998,"Hydroptila","high",2,0
1998,"Hydroptila","high",3,0
1998,"Hydroptila","high",4,0
1998,"Hydroptila","high",5,0
1998,"Hydroptila","high",6,0
1998,"Hydroptila","high",7,0
1998,"Hydroptila","high",8,0
1998,"Hydroptila","high",9,0
1998,"Hydroptila","high",10,0
1998,"Isogenoides","control",1,0
1998,"Isogenoides","control",2,0
1998,"Isogenoides","control",3,0
1998,"Isogenoides","control",4,0
1998,"Isogenoides","control",5,0
1998,"Isogenoides","control",6,0
1998,"Isogenoides","control",7,0
1998,"Isogenoides","control",8,0
1998,"Isogenoides","control",9,0
1998,"Isogenoides","control",10,0
1998,"Isogenoides","high",1,0
1998,"Isogenoides","high",2,0
1998,"Isogenoides","high",3,0
1998,"Isogenoides","high",4,0
1998,"Isogenoides","high",5,0
1998,"Isogenoides","high",6,0
1998,"Isogenoides","high",7,0
1998,"Isogenoides","high",8,0
1998,"Isogenoides","high",9,0
1998,"Isogenoides","high",10,0
1998,"Isogenoides","medium",1,0
1998,"Isogenoides","medium",2,0
1998,"Isogenoides","medium",3,0
1998,"Isogenoides","medium",4,0
1998,"Isogenoides","medium",5,0
1998,"Isogenoides","medium",6,0
1998,"Isogenoides","medium",7,0
1998,"Isogenoides","medium",8,0
1998,"Isogenoides","medium",9,0
1998,"Isogenoides","medium",10,0
1998,"Isoperla","high",1,0
1998,"Isoperla","high",2,2
1998,"Isoperla","high",3,0
1998,"Isoperla","high",4,0
1998,"Isoperla","high",5,3
1998,"Isoperla","high",6,3
1998,"Isoperla","high",7,0
1998,"Isoperla","high",8,3
1998,"Isoperla","high",9,0
1998,"Isoperla","high",10,1
1998,"Isoperla","medium",1,0
1998,"Isoperla","medium",2,0
1998,"Isoperla","medium",3,0
1998,"Isoperla","medium",4,0
1998,"Isoperla","medium",5,0
1998,"Isoperla","medium",6,0
1998,"Isoperla","medium",7,0
1998,"Isoperla","medium",8,0
1998,"Isoperla","medium",9,1
1998,"Isoperla","medium",10,0
1998,"Lepidostoma","control",1,3
1998,"Lepidostoma","control",2,0
1998,"Lepidostoma","control",3,0
1998,"Lepidostoma","control",4,0
1998,"Lepidostoma","control",5,0
1998,"Lepidostoma","control",6,2
1998,"Lepidostoma","control",7,0
1998,"Lepidostoma","control",8,0
1998,"Lepidostoma","control",9,1
1998,"Lepidostoma","control",10,1
1998,"Lepidostoma","high",1,1
1998,"Lepidostoma","high",2,2
1998,"Lepidostoma","high",3,3
1998,"Lepidostoma","high",4,2
1998,"Lepidostoma","high",5,0
1998,"Lepidostoma","high",6,4
1998,"Lepidostoma","high",7,0
1998,"Lepidostoma","high",8,4
1998,"Lepidostoma","high",9,0
1998,"Lepidostoma","high",10,0
1998,"Lepidostoma","low",1,3
1998,"Lepidostoma","low",2,1
1998,"Lepidostoma","low",3,2
1998,"Lepidostoma","low",4,8
1998,"Lepidostoma","low",5,3
1998,"Lepidostoma","low",6,1
1998,"Lepidostoma","low",7,0
1998,"Lepidostoma","low",8,1
1998,"Lepidostoma","low",9,0
1998,"Lepidostoma","low",10,0
